time value.DAX value.Dow.Jones value.Nikkei value.VXX value.mixed
2013-10-29 9.13901646525725 36.3322601857743 31.1082865036894 -0.98043859228011 35.0618891112725
2013-10-30 9.1270933452144 36.2683916399213 31.5123136971553 -0.989608692511128 35.0622063378883
2013-10-31 9.15105037841581 36.159247661182 31.0365290124121 -0.988080377497387 35.062526350089
2013-11-01 9.12462226317122 36.5235060051219 30.904650758295 -0.98043859228011 35.06284079973
2013-11-04 9.15440384874084 37.0803809949426 30.904650758295 -0.955220764107668 35.0631566435738
2013-11-05 9.12591913672925 36.9951668198504 31.2446040072636 -0.952928253378225 35.0634724902626
2013-11-06 9.15809068706742 37.3192772546522 31.5805557455457 -0.937644740256917 35.0637897312041
2013-11-07 9.19877154476088 36.9240752563057 31.2654301128058 -0.970504277228975 35.064106975016
2013-11-08 9.19598588928044 37.4072649699498 31.0147524859087 -0.928856651913881 35.0644089159372
2013-11-11 9.22594949261804 37.7520556171447 31.5244998615822 -0.926946229490081 35.0647122509032
2013-11-12 9.19416274968904 37.6378870668717 32.1802752239251 -0.923507434739293 35.0650155884933
2013-11-13 9.17223164774614 37.7313253118072 31.9305923600317 -0.919877634044515 35.0653189287075
2013-11-14 9.26829125737958 37.7854271200752 32.559669301004 -0.910134324937371 35.0656208800649
2013-11-15 9.28756827085686 37.9126842149428 33.0499185907231 -0.898480631615257 35.0659242255154
2013-11-18 9.34504318904022 37.8539098268447 32.81177379221 -0.898480631615257 35.0662275735901
2013-11-19 9.31248682926694 37.8129979429357 32.7446428056135 -0.909561230687736 35.0665309242889
2013-11-20 9.32138094403141 37.6255489805739 32.6643698752509 -0.891221011121285 35.066835669141
2013-11-21 9.31531304287822 37.8698625629018 33.2448779328094 -0.861991198426344 35.0671376335593
2013-11-22 9.33857069422022 38.2171096517232 33.260079126001 -0.849191278396132 35.0674479498962
2013-11-25 9.42052990130577 37.9084578046666 33.2815042795004 -0.851865877431218 35.0677638352409
2013-11-26 9.41052191940573 37.9903302265508 33.0096499720374 -0.856641981251757 35.0680838981648
2013-11-27 9.4723731661657 38.0117855085715 32.9035567523828 -0.856641981251757 35.0684039640099
2013-11-29 9.52724543529105 37.8546181001081 33.0000604578152 -0.867149390552525 35.0687295991895
2013-12-02 9.52386228811198 37.6635989341518 32.9051644507017 -0.874982200818208 35.0690580206255
2013-12-03 9.34298758092767 37.5000335239924 33.068347472059 -0.895041817760054 35.069390620025
2013-12-04 9.25914390120781 37.4635619227947 32.3299843959558 -0.88816430467614 35.0697232225789
2013-12-05 9.20274229101624 37.2476993330322 31.9082226073906 -0.892367218724968 35.0700572199429
2013-12-06 9.2913362254451 37.6268206435831 32.2071421663987 -0.862182280787996 35.0704023538393
2013-12-09 9.31439108613296 37.3867080105106 32.4658028794253 -0.855113589820354 35.0707572329108
2013-12-10 9.23261488546985 37.2400089475745 32.3049385829872 -0.859698687696901 35.0711190740568
2013-12-11 9.19480079951849 36.8358052360976 32.0174510159267 -0.90000902304666 35.0714906609137
2013-12-12 9.13391107898016 36.5512540227293 31.7630019656096 -0.90382990610309 35.0718761689658
2013-12-13 9.12323438174216 36.5749687037692 31.8313308948804 -0.905358221116832 35.072268639961
2013-12-16 9.28237088602835 36.9607823103459 31.2414603673207 -0.906504524242592 35.0726722494017
2013-12-17 9.20291441616189 36.896162616471 31.5451205065648 -0.902683622081746 35.0730869976688
2013-12-18 9.3007971663997 37.5682671772295 32.2016290440495 -0.838301761685304 35.0735017508404
2013-12-19 9.45678398068242 37.5940834449396 32.734599142071 -0.846898767666689 35.0739095498886
2013-12-20 9.52205893275229 37.9427068027195 32.6265205798795 -0.852438990785267 35.0743159618564
2013-12-23 9.61184883821989 38.1061992734165 32.6288132171207 -0.822254052848296 35.0747251622092
2013-12-24 9.61184883821989 38.2170547117354 32.6562179599536 -0.805442148295585 35.0751343673361
2013-12-27 9.71372211894475 38.5050539963952 33.0379264119905 -0.802385441850441 35.0755421853667
2013-12-30 9.67600992315418 38.3832154068971 32.9728232917834 -0.813274958561268 35.0759430487059
2013-12-31 9.67600992315418 38.5039204627266 32.9728232917834 -0.81289285115121 35.076342524724
2014-01-02 17.737135255587 40.1699304132565 19.1731780120107 3.25961714565881 35.0767378295366
2014-01-03 17.8033857247033 40.4511390306736 19.1731780120107 3.23860679662157 35.077127571068
2014-01-06 17.7898935000137 40.717902978116 18.9977612824167 3.20634078822149 35.0775173169299
2014-01-07 17.9374511093402 40.93208609749 18.9260826216918 3.13055326213296 35.0779070671223
2014-01-08 17.9216757854207 40.700395622988 19.2773129198644 3.1343050485376 35.0782982136257
2014-01-09 17.777836737453 40.7216906183646 18.9437232631747 3.1388074323423 35.0786907564867
2014-01-10 17.8752582586874 40.750528780376 18.9975580120275 3.06452042571883 35.0790833037404
2014-01-13 17.9449416715543 40.0647007461784 19.0082292986513 3.17482522714702 35.0794758553869
2014-01-14 18.0021905677748 40.365128179361 18.5588150740989 3.04801216033738 35.0798684114263
2014-01-15 18.3669320746409 40.6107635058332 19.0008648560597 3.06226938389094 35.0802721083246
2014-01-16 18.3365533803789 40.5813809382345 18.8337725554072 3.07502563775607 35.0806897306116
2014-01-17 18.3841981418209 40.7349047693091 18.8039942632511 3.0862812971189 35.0811101420521
2014-01-21 18.3599703673919 40.8206461526037 19.0541672369965 3.04501089629557 35.0815305585308
2014-01-22 18.3410827291537 40.7184365949272 19.0236274610183 2.99923811166754 35.0819495879235
2014-01-23 18.1730140632348 40.2510566695953 18.8772414477175 3.08327973292818 35.0823672301805
2014-01-24 17.7220011886443 39.3123197864494 18.4824834960079 3.35341368170554 35.0827848774095
2014-01-27 17.6412413291851 39.0067112413506 18.2327978058947 3.40593974189171 35.0832025296104
2014-01-28 17.7500986253116 39.2271760314754 18.1822502524284 3.26787124083092 35.0836215789739
2014-01-29 17.6176750829278 38.799541687473 18.6297732998195 3.4854793545338 35.0840392411356
2014-01-30 17.6870194386899 39.0874350826267 18.1798808852024 3.42619986871503 35.0844541238218
2014-01-31 17.5605957152596 38.8546217018282 18.1960578590891 3.71509304966451 35.0848662269338
2014-02-03 17.3342388727499 38.4003078497015 18.0741456397769 3.97847387295819 35.0852699813467
2014-02-04 17.2236475978928 38.5441045069891 17.3317598017742 3.88917972071616 35.0856709558608
2014-02-05 17.2017784750203 38.4831386352539 17.6200534997521 4.04225544243274 35.0860705426689
2014-02-06 17.4664376073365 38.9409315521296 17.5707006296441 3.64005582082713 35.0864687417235
2014-02-07 17.5519903222354 39.2720920913399 17.8764903090834 3.41119234791033 35.0868739068982
2014-02-10 17.5292348633941 39.0405596359854 17.939976930177 3.41644495392894 35.0872790767517
2014-02-11 17.8856916066679 39.5260393928876 17.939976930177 3.2873810704031 35.0876842512839
2014-02-12 18.0012286794793 39.3718737076403 18.0124839261105 3.21909726719831 35.0880894304949
2014-02-13 18.1083483136048 39.6565988533264 17.7199985222619 3.19583557618426 35.0884904372312
2014-02-14 18.2321885776815 39.9000017228884 17.4734917754389 3.14781182476556 35.0888900561501
2014-02-18 18.2272446213623 39.6459939184861 18.1025917191658 3.10879239073289 35.0892910720364
2014-02-19 18.2277532070193 39.3677332883939 17.8884984229376 3.31439424767287 35.0896907000736
2014-02-20 18.1500116818794 39.508820154468 17.4841337049428 3.19208378977962 35.0900889402141
2014-02-21 18.2219044870584 39.5274737568373 18.048437555227 3.2273510622215 35.0904885773382
2014-02-24 18.3200059660243 39.7360351670869 17.9274591114842 3.2040897463936 35.0908896114933
2014-02-25 18.3019088421202 39.6744370437016 18.1962634948194 3.20333922403077 35.0912920427274
2014-02-26 18.230924487627 39.7059631135755 18.10650764876 3.24160836081229 35.091693086065
2014-02-27 18.092423730441 39.9460756809603 18.0807578354802 3.23410441281687 35.092091348931
2014-02-28 18.2881918096335 40.1836348769134 18.0572292887767 3.29188315405888 35.0924896163169
2014-03-03 17.6594877085597 39.4592217586335 17.7437159477765 3.47272287555698 35.0928906733411
2014-03-04 18.0939715964685 40.1082917545208 17.9360949657853 3.24460992500302 35.0932903423738
2014-03-05 18.0050393754286 40.0995789677898 18.1130920439327 3.24160836081229 35.0936886233673
2014-03-06 18.0066443642229 40.2830759404399 18.3293473218627 3.22434979817969 35.0940883014878
2014-03-07 17.6441288338198 40.2531818457142 18.3725223996888 3.29413449603569 35.0945046956307
2014-03-10 17.4832687976641 39.8515249239431 17.9512981297516 3.28062771980773 35.0949322358268
2014-03-11 17.5630667707147 39.6849997957561 18.0835703106476 3.32640050443577 35.0953556032633
2014-03-12 17.3383351881942 39.7007943592098 17.6306704473239 3.32489968482179 35.0957789758071
2014-03-13 17.0158596095985 39.1136915083654 17.6690998452154 3.45921609932903 35.0962023534582
2014-03-14 17.088732728859 38.8854292655195 17.0939328643546 3.55676479696654 35.0966243435103
2014-03-17 17.323615726909 39.344641560997 17.2288097259382 3.39018199887309 35.0970491240827
2014-03-18 17.4399635871365 39.5629390688649 17.3481883854482 3.256615881617 35.0974794807565
2014-03-19 17.5050623700968 39.2585812509198 17.3969207970671 3.32039737605432 35.0979140209787
2014-03-20 17.5410465469628 39.5476464089871 17.1193981127015 3.30013732426823 35.0983499593552
2014-03-21 17.6293927902707 39.78518009303 17.1193981127015 3.32264841788221 35.0987886887297
2014-03-24 17.3384844455516 39.7560973146573 17.4623347452268 3.32940176847758 35.0992343876337
